jis_s,old_zip_code_s,zip_code_s,province_ruby_txt_ja,city_ruby_txt_ja,town_ruby_txt_ja,province_txt_ja,city_txt_ja,town_txt_ja
13103,"105  ",1057026,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(26カイ),東京都,港区,東新橋電通本社ビル（２６階）
13103,"105  ",1057027,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(27カイ),東京都,港区,東新橋電通本社ビル（２７階）
13103,"105  ",1057028,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(28カイ),東京都,港区,東新橋電通本社ビル（２８階）
13103,"105  ",1057029,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(29カイ),東京都,港区,東新橋電通本社ビル（２９階）
13103,"105  ",1057030,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(30カイ),東京都,港区,東新橋電通本社ビル（３０階）
13103,"105  ",1057031,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(31カイ),東京都,港区,東新橋電通本社ビル（３１階）
13103,"105  ",1057032,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(32カイ),東京都,港区,東新橋電通本社ビル（３２階）
13103,"105  ",1057033,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(33カイ),東京都,港区,東新橋電通本社ビル（３３階）
13103,"105  ",1057034,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(34カイ),東京都,港区,東新橋電通本社ビル（３４階）
13103,"105  ",1057035,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(35カイ),東京都,港区,東新橋電通本社ビル（３５階）
13103,"105  ",1057036,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(36カイ),東京都,港区,東新橋電通本社ビル（３６階）
13103,"105  ",1057037,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(37カイ),東京都,港区,東新橋電通本社ビル（３７階）
13103,"105  ",1057038,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(38カイ),東京都,港区,東新橋電通本社ビル（３８階）
13103,"105  ",1057039,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(39カイ),東京都,港区,東新橋電通本社ビル（３９階）
13103,"105  ",1057040,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(40カイ),東京都,港区,東新橋電通本社ビル（４０階）
13103,"105  ",1057041,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(41カイ),東京都,港区,東新橋電通本社ビル（４１階）
13103,"105  ",1057042,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(42カイ),東京都,港区,東新橋電通本社ビル（４２階）
13103,"105  ",1057043,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(43カイ),東京都,港区,東新橋電通本社ビル（４３階）
13103,"105  ",1057044,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(44カイ),東京都,港区,東新橋電通本社ビル（４４階）
13103,"105  ",1057045,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(45カイ),東京都,港区,東新橋電通本社ビル（４５階）
13103,"105  ",1057046,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(46カイ),東京都,港区,東新橋電通本社ビル（４６階）
13103,"105  ",1057047,トウキョウト,ミナトク,ヒガシシンバシデンツウホンシャビル(47カイ),東京都,港区,東新橋電通本社ビル（４７階）
13103,"105  ",1057390,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(チカイ・カイソウフメイ),東京都,港区,東新橋東京汐留ビルディング（地階・階層不明）
13103,"106  ",1057301,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(1カイ),東京都,港区,東新橋東京汐留ビルディング（１階）
13103,"106  ",1057302,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(2カイ),東京都,港区,東新橋東京汐留ビルディング（２階）
13103,"107  ",1057303,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(3カイ),東京都,港区,東新橋東京汐留ビルディング（３階）
13103,"107  ",1057304,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(4カイ),東京都,港区,東新橋東京汐留ビルディング（４階）
13103,"108  ",1057305,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(5カイ),東京都,港区,東新橋東京汐留ビルディング（５階）
13103,"108  ",1057306,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(6カイ),東京都,港区,東新橋東京汐留ビルディング（６階）
13103,"109  ",1057307,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(7カイ),東京都,港区,東新橋東京汐留ビルディング（７階）
13103,"109  ",1057308,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(8カイ),東京都,港区,東新橋東京汐留ビルディング（８階）
13103,"110  ",1057309,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(9カイ),東京都,港区,東新橋東京汐留ビルディング（９階）
13103,"110  ",1057310,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(10カイ),東京都,港区,東新橋東京汐留ビルディング（１０階）
13103,"111  ",1057311,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(11カイ),東京都,港区,東新橋東京汐留ビルディング（１１階）
13103,"111  ",1057312,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(12カイ),東京都,港区,東新橋東京汐留ビルディング（１２階）
13103,"112  ",1057313,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(13カイ),東京都,港区,東新橋東京汐留ビルディング（１３階）
13103,"112  ",1057314,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(14カイ),東京都,港区,東新橋東京汐留ビルディング（１４階）
13103,"113  ",1057315,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(15カイ),東京都,港区,東新橋東京汐留ビルディング（１５階）
13103,"113  ",1057316,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(16カイ),東京都,港区,東新橋東京汐留ビルディング（１６階）
13103,"114  ",1057317,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(17カイ),東京都,港区,東新橋東京汐留ビルディング（１７階）
13103,"114  ",1057318,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(18カイ),東京都,港区,東新橋東京汐留ビルディング（１８階）
13103,"115  ",1057319,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(19カイ),東京都,港区,東新橋東京汐留ビルディング（１９階）
13103,"115  ",1057320,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(20カイ),東京都,港区,東新橋東京汐留ビルディング（２０階）
13103,"116  ",1057321,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(21カイ),東京都,港区,東新橋東京汐留ビルディング（２１階）
13103,"116  ",1057322,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(22カイ),東京都,港区,東新橋東京汐留ビルディング（２２階）
13103,"117  ",1057323,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(23カイ),東京都,港区,東新橋東京汐留ビルディング（２３階）
13103,"117  ",1057324,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(24カイ),東京都,港区,東新橋東京汐留ビルディング（２４階）
13103,"118  ",1057325,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(25カイ),東京都,港区,東新橋東京汐留ビルディング（２５階）
13103,"118  ",1057326,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(26カイ),東京都,港区,東新橋東京汐留ビルディング（２６階）
13103,"119  ",1057327,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(27カイ),東京都,港区,東新橋東京汐留ビルディング（２７階）
13103,"119  ",1057328,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(28カイ),東京都,港区,東新橋東京汐留ビルディング（２８階）
13103,"120  ",1057329,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(29カイ),東京都,港区,東新橋東京汐留ビルディング（２９階）
13103,"120  ",1057330,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(30カイ),東京都,港区,東新橋東京汐留ビルディング（３０階）
13103,"121  ",1057331,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(31カイ),東京都,港区,東新橋東京汐留ビルディング（３１階）
13103,"121  ",1057332,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(32カイ),東京都,港区,東新橋東京汐留ビルディング（３２階）
13103,"122  ",1057333,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(33カイ),東京都,港区,東新橋東京汐留ビルディング（３３階）
13103,"122  ",1057334,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(34カイ),東京都,港区,東新橋東京汐留ビルディング（３４階）
13103,"123  ",1057335,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(35カイ),東京都,港区,東新橋東京汐留ビルディング（３５階）
13103,"123  ",1057336,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(36カイ),東京都,港区,東新橋東京汐留ビルディング（３６階）
13103,"124  ",1057337,トウキョウト,ミナトク,ヒガシシンバシトウキョウシオドメビルディング(37カイ),東京都,港区,東新橋東京汐留ビルディング（３７階）
13103,"105  ",1057490,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(チカイ・カイソウフメイ),東京都,港区,東新橋日本テレビタワー（地階・階層不明）
13103,"105  ",1057401,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(1カイ),東京都,港区,東新橋日本テレビタワー（１階）
13103,"105  ",1057402,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(2カイ),東京都,港区,東新橋日本テレビタワー（２階）
13103,"105  ",1057403,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(3カイ),東京都,港区,東新橋日本テレビタワー（３階）
13103,"105  ",1057404,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(4カイ),東京都,港区,東新橋日本テレビタワー（４階）
13103,"105  ",1057405,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(5カイ),東京都,港区,東新橋日本テレビタワー（５階）
13103,"105  ",1057406,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(6カイ),東京都,港区,東新橋日本テレビタワー（６階）
13103,"105  ",1057407,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(7カイ),東京都,港区,東新橋日本テレビタワー（７階）
13103,"105  ",1057408,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(8カイ),東京都,港区,東新橋日本テレビタワー（８階）
13103,"105  ",1057409,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(9カイ),東京都,港区,東新橋日本テレビタワー（９階）
13103,"105  ",1057410,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(10カイ),東京都,港区,東新橋日本テレビタワー（１０階）
13103,"105  ",1057411,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(11カイ),東京都,港区,東新橋日本テレビタワー（１１階）
13103,"105  ",1057412,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(12カイ),東京都,港区,東新橋日本テレビタワー（１２階）
13103,"105  ",1057413,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(13カイ),東京都,港区,東新橋日本テレビタワー（１３階）
13103,"105  ",1057414,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(14カイ),東京都,港区,東新橋日本テレビタワー（１４階）
13103,"105  ",1057415,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(15カイ),東京都,港区,東新橋日本テレビタワー（１５階）
13103,"105  ",1057416,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(16カイ),東京都,港区,東新橋日本テレビタワー（１６階）
13103,"105  ",1057417,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(17カイ),東京都,港区,東新橋日本テレビタワー（１７階）
13103,"105  ",1057418,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(18カイ),東京都,港区,東新橋日本テレビタワー（１８階）
13103,"105  ",1057419,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(19カイ),東京都,港区,東新橋日本テレビタワー（１９階）
13103,"105  ",1057420,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(20カイ),東京都,港区,東新橋日本テレビタワー（２０階）
13103,"105  ",1057421,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(21カイ),東京都,港区,東新橋日本テレビタワー（２１階）
13103,"105  ",1057422,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(22カイ),東京都,港区,東新橋日本テレビタワー（２２階）
13103,"105  ",1057423,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(23カイ),東京都,港区,東新橋日本テレビタワー（２３階）
13103,"105  ",1057424,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(24カイ),東京都,港区,東新橋日本テレビタワー（２４階）
13103,"105  ",1057425,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(25カイ),東京都,港区,東新橋日本テレビタワー（２５階）
13103,"105  ",1057426,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(26カイ),東京都,港区,東新橋日本テレビタワー（２６階）
13103,"105  ",1057427,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(27カイ),東京都,港区,東新橋日本テレビタワー（２７階）
13103,"105  ",1057428,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(28カイ),東京都,港区,東新橋日本テレビタワー（２８階）
13103,"105  ",1057429,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(29カイ),東京都,港区,東新橋日本テレビタワー（２９階）
13103,"105  ",1057430,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(30カイ),東京都,港区,東新橋日本テレビタワー（３０階）
13103,"105  ",1057431,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(31カイ),東京都,港区,東新橋日本テレビタワー（３１階）
13103,"105  ",1057432,トウキョウト,ミナトク,ヒガシシンバシニホンテレビタワー(32カイ),東京都,港区,東新橋日本テレビタワー（３２階）
13103,"108  ",1080073,トウキョウト,ミナトク,ミタ(ツギノビルヲノゾク),東京都,港区,三田（次のビルを除く）
13103,"108  ",1086390,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(チカイ・カイソウフメイ),東京都,港区,三田住友不動産三田ツインビル西館（地階・階層不明）
13103,"108  ",1086301,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(1カイ),東京都,港区,三田住友不動産三田ツインビル西館（１階）
13103,"108  ",1086302,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(2カイ),東京都,港区,三田住友不動産三田ツインビル西館（２階）
13103,"108  ",1086303,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(3カイ),東京都,港区,三田住友不動産三田ツインビル西館（３階）
13103,"108  ",1086304,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(4カイ),東京都,港区,三田住友不動産三田ツインビル西館（４階）
13103,"108  ",1086305,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(5カイ),東京都,港区,三田住友不動産三田ツインビル西館（５階）
13103,"108  ",1086306,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(6カイ),東京都,港区,三田住友不動産三田ツインビル西館（６階）
13103,"108  ",1086307,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(7カイ),東京都,港区,三田住友不動産三田ツインビル西館（７階）
13103,"108  ",1086308,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(8カイ),東京都,港区,三田住友不動産三田ツインビル西館（８階）
13103,"108  ",1086309,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(9カイ),東京都,港区,三田住友不動産三田ツインビル西館（９階）
13103,"108  ",1086310,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(10カイ),東京都,港区,三田住友不動産三田ツインビル西館（１０階）
13103,"108  ",1086311,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(11カイ),東京都,港区,三田住友不動産三田ツインビル西館（１１階）
13103,"108  ",1086312,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(12カイ),東京都,港区,三田住友不動産三田ツインビル西館（１２階）
13103,"108  ",1086313,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(13カイ),東京都,港区,三田住友不動産三田ツインビル西館（１３階）
13103,"108  ",1086314,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(14カイ),東京都,港区,三田住友不動産三田ツインビル西館（１４階）
13103,"108  ",1086315,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(15カイ),東京都,港区,三田住友不動産三田ツインビル西館（１５階）
13103,"108  ",1086316,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(16カイ),東京都,港区,三田住友不動産三田ツインビル西館（１６階）
13103,"108  ",1086317,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(17カイ),東京都,港区,三田住友不動産三田ツインビル西館（１７階）
13103,"108  ",1086318,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(18カイ),東京都,港区,三田住友不動産三田ツインビル西館（１８階）
13103,"108  ",1086319,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(19カイ),東京都,港区,三田住友不動産三田ツインビル西館（１９階）
13103,"108  ",1086320,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(20カイ),東京都,港区,三田住友不動産三田ツインビル西館（２０階）
13103,"108  ",1086321,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(21カイ),東京都,港区,三田住友不動産三田ツインビル西館（２１階）
13103,"108  ",1086322,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(22カイ),東京都,港区,三田住友不動産三田ツインビル西館（２２階）
13103,"108  ",1086323,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(23カイ),東京都,港区,三田住友不動産三田ツインビル西館（２３階）
13103,"108  ",1086324,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(24カイ),東京都,港区,三田住友不動産三田ツインビル西館（２４階）
13103,"108  ",1086325,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(25カイ),東京都,港区,三田住友不動産三田ツインビル西館（２５階）
13103,"108  ",1086326,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(26カイ),東京都,港区,三田住友不動産三田ツインビル西館（２６階）
13103,"108  ",1086327,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(27カイ),東京都,港区,三田住友不動産三田ツインビル西館（２７階）
13103,"108  ",1086328,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(28カイ),東京都,港区,三田住友不動産三田ツインビル西館（２８階）
13103,"108  ",1086329,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(29カイ),東京都,港区,三田住友不動産三田ツインビル西館（２９階）
13103,"108  ",1086330,トウキョウト,ミナトク,ミタスミトモフドウサンミタツインビルニシカン(30カイ),東京都,港区,三田住友不動産三田ツインビル西館（３０階）
13103,"107  ",1070062,トウキョウト,ミナトク,ミナミアオヤマ,東京都,港区,南青山
13103,"106  ",1060047,トウキョウト,ミナトク,ミナミアザブ,東京都,港区,南麻布
13103,"107  ",1070051,トウキョウト,ミナトク,モトアカサカ,東京都,港区,元赤坂
13103,"106  ",1060046,トウキョウト,ミナトク,モトアザブ,東京都,港区,元麻布
13103,"106  ",1060032,トウキョウト,ミナトク,ロッポンギ(ツギノビルヲノゾク),東京都,港区,六本木（次のビルを除く）
13103,"106  ",1066090,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(チカイ・カイソウフメイ),東京都,港区,六本木泉ガーデンタワー（地階・階層不明）
13103,"106  ",1066001,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(1カイ),東京都,港区,六本木泉ガーデンタワー（１階）
13103,"106  ",1066002,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(2カイ),東京都,港区,六本木泉ガーデンタワー（２階）
13103,"106  ",1066003,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(3カイ),東京都,港区,六本木泉ガーデンタワー（３階）
13103,"106  ",1066004,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(4カイ),東京都,港区,六本木泉ガーデンタワー（４階）
13103,"106  ",1066005,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(5カイ),東京都,港区,六本木泉ガーデンタワー（５階）
13103,"106  ",1066006,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(6カイ),東京都,港区,六本木泉ガーデンタワー（６階）
13103,"106  ",1066007,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(7カイ),東京都,港区,六本木泉ガーデンタワー（７階）
13103,"106  ",1066008,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(8カイ),東京都,港区,六本木泉ガーデンタワー（８階）
13103,"106  ",1066009,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(9カイ),東京都,港区,六本木泉ガーデンタワー（９階）
13103,"106  ",1066010,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(10カイ),東京都,港区,六本木泉ガーデンタワー（１０階）
13103,"106  ",1066011,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(11カイ),東京都,港区,六本木泉ガーデンタワー（１１階）
13103,"106  ",1066012,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(12カイ),東京都,港区,六本木泉ガーデンタワー（１２階）
13103,"106  ",1066013,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(13カイ),東京都,港区,六本木泉ガーデンタワー（１３階）
13103,"106  ",1066014,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(14カイ),東京都,港区,六本木泉ガーデンタワー（１４階）
13103,"106  ",1066015,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(15カイ),東京都,港区,六本木泉ガーデンタワー（１５階）
13103,"106  ",1066016,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(16カイ),東京都,港区,六本木泉ガーデンタワー（１６階）
13103,"106  ",1066017,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(17カイ),東京都,港区,六本木泉ガーデンタワー（１７階）
13103,"106  ",1066018,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(18カイ),東京都,港区,六本木泉ガーデンタワー（１８階）
13103,"106  ",1066019,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(19カイ),東京都,港区,六本木泉ガーデンタワー（１９階）
13103,"106  ",1066020,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(20カイ),東京都,港区,六本木泉ガーデンタワー（２０階）
13103,"106  ",1066021,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(21カイ),東京都,港区,六本木泉ガーデンタワー（２１階）
13103,"106  ",1066022,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(22カイ),東京都,港区,六本木泉ガーデンタワー（２２階）
13103,"106  ",1066023,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(23カイ),東京都,港区,六本木泉ガーデンタワー（２３階）
13103,"106  ",1066024,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(24カイ),東京都,港区,六本木泉ガーデンタワー（２４階）
13103,"106  ",1066025,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(25カイ),東京都,港区,六本木泉ガーデンタワー（２５階）
13103,"106  ",1066026,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(26カイ),東京都,港区,六本木泉ガーデンタワー（２６階）
13103,"106  ",1066027,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(27カイ),東京都,港区,六本木泉ガーデンタワー（２７階）
13103,"106  ",1066028,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(28カイ),東京都,港区,六本木泉ガーデンタワー（２８階）
13103,"106  ",1066029,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(29カイ),東京都,港区,六本木泉ガーデンタワー（２９階）
13103,"106  ",1066030,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(30カイ),東京都,港区,六本木泉ガーデンタワー（３０階）
13103,"106  ",1066031,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(31カイ),東京都,港区,六本木泉ガーデンタワー（３１階）
13103,"106  ",1066032,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(32カイ),東京都,港区,六本木泉ガーデンタワー（３２階）
13103,"106  ",1066033,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(33カイ),東京都,港区,六本木泉ガーデンタワー（３３階）
13103,"106  ",1066034,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(34カイ),東京都,港区,六本木泉ガーデンタワー（３４階）
13103,"106  ",1066035,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(35カイ),東京都,港区,六本木泉ガーデンタワー（３５階）
13103,"106  ",1066036,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(36カイ),東京都,港区,六本木泉ガーデンタワー（３６階）
13103,"106  ",1066037,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(37カイ),東京都,港区,六本木泉ガーデンタワー（３７階）
13103,"106  ",1066038,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(38カイ),東京都,港区,六本木泉ガーデンタワー（３８階）
13103,"106  ",1066039,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(39カイ),東京都,港区,六本木泉ガーデンタワー（３９階）
13103,"106  ",1066040,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(40カイ),東京都,港区,六本木泉ガーデンタワー（４０階）
13103,"106  ",1066041,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(41カイ),東京都,港区,六本木泉ガーデンタワー（４１階）
13103,"106  ",1066042,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(42カイ),東京都,港区,六本木泉ガーデンタワー（４２階）
13103,"106  ",1066043,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(43カイ),東京都,港区,六本木泉ガーデンタワー（４３階）
13103,"106  ",1066044,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(44カイ),東京都,港区,六本木泉ガーデンタワー（４４階）
13103,"106  ",1066045,トウキョウト,ミナトク,ロッポンギイズミガーデンタワー(45カイ),東京都,港区,六本木泉ガーデンタワー（４５階）
13103,"106  ",1066290,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(チカイ・カイソウフメイ),東京都,港区,六本木住友不動産六本木グランドタワー（地階・階層不明）
13103,"106  ",1066201,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(1カイ),東京都,港区,六本木住友不動産六本木グランドタワー（１階）
13103,"106  ",1066202,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(2カイ),東京都,港区,六本木住友不動産六本木グランドタワー（２階）
13103,"106  ",1066203,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(3カイ),東京都,港区,六本木住友不動産六本木グランドタワー（３階）
13103,"106  ",1066204,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(4カイ),東京都,港区,六本木住友不動産六本木グランドタワー（４階）
13103,"106  ",1066205,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(5カイ),東京都,港区,六本木住友不動産六本木グランドタワー（５階）
